no, cn_title, en_title, href, level
289,生命游戏,game-of-life,https://leetcode-cn.com/problems/game-of-life,中等
290,单词规律,word-pattern,https://leetcode-cn.com/problems/word-pattern,简单
291,单词规律 II,word-pattern-ii,https://leetcode-cn.com/problems/word-pattern-ii,中等
292,Nim 游戏,nim-game,https://leetcode-cn.com/problems/nim-game,简单
293,翻转游戏,flip-game,https://leetcode-cn.com/problems/flip-game,简单
294,翻转游戏 II,flip-game-ii,https://leetcode-cn.com/problems/flip-game-ii,中等
295,数据流的中位数,find-median-from-data-stream,https://leetcode-cn.com/problems/find-median-from-data-stream,困难
296,最佳的碰头地点,best-meeting-point,https://leetcode-cn.com/problems/best-meeting-point,困难
297,二叉树的序列化与反序列化,serialize-and-deserialize-binary-tree,https://leetcode-cn.com/problems/serialize-and-deserialize-binary-tree,困难
298,二叉树最长连续序列,binary-tree-longest-consecutive-sequence,https://leetcode-cn.com/problems/binary-tree-longest-consecutive-sequence,中等
299,猜数字游戏,bulls-and-cows,https://leetcode-cn.com/problems/bulls-and-cows,中等
300,最长递增子序列,longest-increasing-subsequence,https://leetcode-cn.com/problems/longest-increasing-subsequence,中等
301,删除无效的括号,remove-invalid-parentheses,https://leetcode-cn.com/problems/remove-invalid-parentheses,困难
302,包含全部黑色像素的最小矩形,smallest-rectangle-enclosing-black-pixels,https://leetcode-cn.com/problems/smallest-rectangle-enclosing-black-pixels,困难
303,区域和检索 - 数组不可变,range-sum-query-immutable,https://leetcode-cn.com/problems/range-sum-query-immutable,简单
304,二维区域和检索 - 矩阵不可变,range-sum-query-2d-immutable,https://leetcode-cn.com/problems/range-sum-query-2d-immutable,中等
305,岛屿数量 II,number-of-islands-ii,https://leetcode-cn.com/problems/number-of-islands-ii,困难
306,累加数,additive-number,https://leetcode-cn.com/problems/additive-number,中等
307,区域和检索 - 数组可修改,range-sum-query-mutable,https://leetcode-cn.com/problems/range-sum-query-mutable,中等
308,二维区域和检索 - 可变,range-sum-query-2d-mutable,https://leetcode-cn.com/problems/range-sum-query-2d-mutable,困难
309,最佳买卖股票时机含冷冻期,best-time-to-buy-and-sell-stock-with-cooldown,https://leetcode-cn.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,中等
310,最小高度树,minimum-height-trees,https://leetcode-cn.com/problems/minimum-height-trees,中等
311,稀疏矩阵的乘法,sparse-matrix-multiplication,https://leetcode-cn.com/problems/sparse-matrix-multiplication,中等
312,戳气球,burst-balloons,https://leetcode-cn.com/problems/burst-balloons,困难
313,超级丑数,super-ugly-number,https://leetcode-cn.com/problems/super-ugly-number,中等
314,二叉树的垂直遍历,binary-tree-vertical-order-traversal,https://leetcode-cn.com/problems/binary-tree-vertical-order-traversal,中等
315,计算右侧小于当前元素的个数,count-of-smaller-numbers-after-self,https://leetcode-cn.com/problems/count-of-smaller-numbers-after-self,困难
316,去除重复字母,remove-duplicate-letters,https://leetcode-cn.com/problems/remove-duplicate-letters,中等
317,离建筑物最近的距离,shortest-distance-from-all-buildings,https://leetcode-cn.com/problems/shortest-distance-from-all-buildings,困难
318,最大单词长度乘积,maximum-product-of-word-lengths,https://leetcode-cn.com/problems/maximum-product-of-word-lengths,中等
319,灯泡开关,bulb-switcher,https://leetcode-cn.com/problems/bulb-switcher,中等
320,列举单词的全部缩写,generalized-abbreviation,https://leetcode-cn.com/problems/generalized-abbreviation,中等
321,拼接最大数,create-maximum-number,https://leetcode-cn.com/problems/create-maximum-number,困难
322,零钱兑换,coin-change,https://leetcode-cn.com/problems/coin-change,中等
323,无向图中连通分量的数目,number-of-connected-components-in-an-undirected-graph,https://leetcode-cn.com/problems/number-of-connected-components-in-an-undirected-graph,中等
324,摆动排序 II,wiggle-sort-ii,https://leetcode-cn.com/problems/wiggle-sort-ii,中等
325,和等于 k 的最长子数组长度,maximum-size-subarray-sum-equals-k,https://leetcode-cn.com/problems/maximum-size-subarray-sum-equals-k,中等
326,3的幂,power-of-three,https://leetcode-cn.com/problems/power-of-three,简单
327,区间和的个数,count-of-range-sum,https://leetcode-cn.com/problems/count-of-range-sum,困难
328,奇偶链表,odd-even-linked-list,https://leetcode-cn.com/problems/odd-even-linked-list,中等
329,矩阵中的最长递增路径,longest-increasing-path-in-a-matrix,https://leetcode-cn.com/problems/longest-increasing-path-in-a-matrix,困难
330,按要求补齐数组,patching-array,https://leetcode-cn.com/problems/patching-array,困难
331,验证二叉树的前序序列化,verify-preorder-serialization-of-a-binary-tree,https://leetcode-cn.com/problems/verify-preorder-serialization-of-a-binary-tree,中等
332,重新安排行程,reconstruct-itinerary,https://leetcode-cn.com/problems/reconstruct-itinerary,中等
333,最大 BST 子树,largest-bst-subtree,https://leetcode-cn.com/problems/largest-bst-subtree,中等
334,递增的三元子序列,increasing-triplet-subsequence,https://leetcode-cn.com/problems/increasing-triplet-subsequence,中等
335,路径交叉,self-crossing,https://leetcode-cn.com/problems/self-crossing,困难
336,回文对,palindrome-pairs,https://leetcode-cn.com/problems/palindrome-pairs,困难
337,打家劫舍 III,house-robber-iii,https://leetcode-cn.com/problems/house-robber-iii,中等
338,比特位计数,counting-bits,https://leetcode-cn.com/problems/counting-bits,中等
339,嵌套列表权重和,nested-list-weight-sum,https://leetcode-cn.com/problems/nested-list-weight-sum,简单
340,至多包含 K 个不同字符的最长子串,longest-substring-with-at-most-k-distinct-characters,https://leetcode-cn.com/problems/longest-substring-with-at-most-k-distinct-characters,中等
341,扁平化嵌套列表迭代器,flatten-nested-list-iterator,https://leetcode-cn.com/problems/flatten-nested-list-iterator,中等
342,4的幂,power-of-four,https://leetcode-cn.com/problems/power-of-four,简单
343,整数拆分,integer-break,https://leetcode-cn.com/problems/integer-break,中等
344,反转字符串,reverse-string,https://leetcode-cn.com/problems/reverse-string,简单
345,反转字符串中的元音字母,reverse-vowels-of-a-string,https://leetcode-cn.com/problems/reverse-vowels-of-a-string,简单
346,数据流中的移动平均值,moving-average-from-data-stream,https://leetcode-cn.com/problems/moving-average-from-data-stream,简单
347,前 K 个高频元素,top-k-frequent-elements,https://leetcode-cn.com/problems/top-k-frequent-elements,中等
348,设计井字棋,design-tic-tac-toe,https://leetcode-cn.com/problems/design-tic-tac-toe,中等
349,两个数组的交集,intersection-of-two-arrays,https://leetcode-cn.com/problems/intersection-of-two-arrays,简单
350,两个数组的交集 II,intersection-of-two-arrays-ii,https://leetcode-cn.com/problems/intersection-of-two-arrays-ii,简单
351,安卓系统手势解锁,android-unlock-patterns,https://leetcode-cn.com/problems/android-unlock-patterns,中等
352,将数据流变为多个不相交区间,data-stream-as-disjoint-intervals,https://leetcode-cn.com/problems/data-stream-as-disjoint-intervals,困难
353,贪吃蛇,design-snake-game,https://leetcode-cn.com/problems/design-snake-game,中等
354,俄罗斯套娃信封问题,russian-doll-envelopes,https://leetcode-cn.com/problems/russian-doll-envelopes,困难
355,设计推特,design-twitter,https://leetcode-cn.com/problems/design-twitter,中等
356,直线镜像,line-reflection,https://leetcode-cn.com/problems/line-reflection,中等
357,计算各个位数不同的数字个数,count-numbers-with-unique-digits,https://leetcode-cn.com/problems/count-numbers-with-unique-digits,中等
358,K 距离间隔重排字符串,rearrange-string-k-distance-apart,https://leetcode-cn.com/problems/rearrange-string-k-distance-apart,困难
359,日志速率限制器,logger-rate-limiter,https://leetcode-cn.com/problems/logger-rate-limiter,简单
360,有序转化数组,sort-transformed-array,https://leetcode-cn.com/problems/sort-transformed-array,中等
361,轰炸敌人,bomb-enemy,https://leetcode-cn.com/problems/bomb-enemy,中等
362,敲击计数器,design-hit-counter,https://leetcode-cn.com/problems/design-hit-counter,中等
363,矩形区域不超过 K 的最大数值和,max-sum-of-rectangle-no-larger-than-k,https://leetcode-cn.com/problems/max-sum-of-rectangle-no-larger-than-k,困难
364,加权嵌套序列和 II,nested-list-weight-sum-ii,https://leetcode-cn.com/problems/nested-list-weight-sum-ii,中等
365,水壶问题,water-and-jug-problem,https://leetcode-cn.com/problems/water-and-jug-problem,中等
366,寻找二叉树的叶子节点,find-leaves-of-binary-tree,https://leetcode-cn.com/problems/find-leaves-of-binary-tree,中等
367,有效的完全平方数,valid-perfect-square,https://leetcode-cn.com/problems/valid-perfect-square,简单
368,最大整除子集,largest-divisible-subset,https://leetcode-cn.com/problems/largest-divisible-subset,中等
369,给单链表加一,plus-one-linked-list,https://leetcode-cn.com/problems/plus-one-linked-list,中等
370,区间加法,range-addition,https://leetcode-cn.com/problems/range-addition,中等
371,两整数之和,sum-of-two-integers,https://leetcode-cn.com/problems/sum-of-two-integers,中等
372,超级次方,super-pow,https://leetcode-cn.com/problems/super-pow,中等
373,查找和最小的K对数字,find-k-pairs-with-smallest-sums,https://leetcode-cn.com/problems/find-k-pairs-with-smallest-sums,中等
374,猜数字大小,guess-number-higher-or-lower,https://leetcode-cn.com/problems/guess-number-higher-or-lower,简单
375,猜数字大小 II,guess-number-higher-or-lower-ii,https://leetcode-cn.com/problems/guess-number-higher-or-lower-ii,中等
376,摆动序列,wiggle-subsequence,https://leetcode-cn.com/problems/wiggle-subsequence,中等
377,组合总和 Ⅳ,combination-sum-iv,https://leetcode-cn.com/problems/combination-sum-iv,中等
378,有序矩阵中第 K 小的元素,kth-smallest-element-in-a-sorted-matrix,https://leetcode-cn.com/problems/kth-smallest-element-in-a-sorted-matrix,中等
379,电话目录管理系统,design-phone-directory,https://leetcode-cn.com/problems/design-phone-directory,中等
380,常数时间插入、删除和获取随机元素,insert-delete-getrandom-o1,https://leetcode-cn.com/problems/insert-delete-getrandom-o1,中等
381,O(1) 时间插入、删除和获取随机元素 - 允许重复,insert-delete-getrandom-o1-duplicates-allowed,https://leetcode-cn.com/problems/insert-delete-getrandom-o1-duplicates-allowed,困难
382,链表随机节点,linked-list-random-node,https://leetcode-cn.com/problems/linked-list-random-node,中等
383,赎金信,ransom-note,https://leetcode-cn.com/problems/ransom-note,简单
384,打乱数组,shuffle-an-array,https://leetcode-cn.com/problems/shuffle-an-array,中等
385,迷你语法分析器,mini-parser,https://leetcode-cn.com/problems/mini-parser,中等
386,字典序排数,lexicographical-numbers,https://leetcode-cn.com/problems/lexicographical-numbers,中等
387,字符串中的第一个唯一字符,first-unique-character-in-a-string,https://leetcode-cn.com/problems/first-unique-character-in-a-string,简单
388,文件的最长绝对路径,longest-absolute-file-path,https://leetcode-cn.com/problems/longest-absolute-file-path,中等
389,找不同,find-the-difference,https://leetcode-cn.com/problems/find-the-difference,简单
390,消除游戏,elimination-game,https://leetcode-cn.com/problems/elimination-game,中等
391,完美矩形,perfect-rectangle,https://leetcode-cn.com/problems/perfect-rectangle,困难
392,判断子序列,is-subsequence,https://leetcode-cn.com/problems/is-subsequence,简单
393,UTF-8 编码验证,utf-8-validation,https://leetcode-cn.com/problems/utf-8-validation,中等
394,字符串解码,decode-string,https://leetcode-cn.com/problems/decode-string,中等
395,至少有 K 个重复字符的最长子串,longest-substring-with-at-least-k-repeating-characters,https://leetcode-cn.com/problems/longest-substring-with-at-least-k-repeating-characters,中等
396,旋转函数,rotate-function,https://leetcode-cn.com/problems/rotate-function,中等
397,整数替换,integer-replacement,https://leetcode-cn.com/problems/integer-replacement,中等
398,随机数索引,random-pick-index,https://leetcode-cn.com/problems/random-pick-index,中等
399,除法求值,evaluate-division,https://leetcode-cn.com/problems/evaluate-division,中等
400,第 N 位数字,nth-digit,https://leetcode-cn.com/problems/nth-digit,中等
401,二进制手表,binary-watch,https://leetcode-cn.com/problems/binary-watch,简单
402,移掉K位数字,remove-k-digits,https://leetcode-cn.com/problems/remove-k-digits,中等
403,青蛙过河,frog-jump,https://leetcode-cn.com/problems/frog-jump,困难
404,左叶子之和,sum-of-left-leaves,https://leetcode-cn.com/problems/sum-of-left-leaves,简单
405,数字转换为十六进制数,convert-a-number-to-hexadecimal,https://leetcode-cn.com/problems/convert-a-number-to-hexadecimal,简单
406,根据身高重建队列,queue-reconstruction-by-height,https://leetcode-cn.com/problems/queue-reconstruction-by-height,中等
407,接雨水 II,trapping-rain-water-ii,https://leetcode-cn.com/problems/trapping-rain-water-ii,困难
408,有效单词缩写,valid-word-abbreviation,https://leetcode-cn.com/problems/valid-word-abbreviation,简单
409,最长回文串,longest-palindrome,https://leetcode-cn.com/problems/longest-palindrome,简单
410,分割数组的最大值,split-array-largest-sum,https://leetcode-cn.com/problems/split-array-largest-sum,困难
411,最短独占单词缩写,minimum-unique-word-abbreviation,https://leetcode-cn.com/problems/minimum-unique-word-abbreviation,困难
412,Fizz Buzz,fizz-buzz,https://leetcode-cn.com/problems/fizz-buzz,简单
